date,day,hour,measure,month,weekday,year,period
2018-02-08 10:00:00,8,10,94.0,2,3,2018,Without pedestrianization
2018-02-08 11:00:00,8,11,93.0,2,3,2018,Without pedestrianization
2018-02-08 12:00:00,8,12,93.0,2,3,2018,Without pedestrianization
2018-02-08 13:00:00,8,13,74.0,2,3,2018,Without pedestrianization
2018-02-08 14:00:00,8,14,67.0,2,3,2018,Without pedestrianization
2018-02-08 15:00:00,8,15,51.0,2,3,2018,Without pedestrianization
2018-02-08 16:00:00,8,16,61.0,2,3,2018,Without pedestrianization
2018-02-08 17:00:00,8,17,64.0,2,3,2018,Without pedestrianization
2018-02-08 18:00:00,8,18,67.0,2,3,2018,Without pedestrianization
2018-02-08 19:00:00,8,19,75.0,2,3,2018,Without pedestrianization
2018-02-08 20:00:00,8,20,84.0,2,3,2018,Without pedestrianization
2018-02-08 21:00:00,8,21,88.0,2,3,2018,Without pedestrianization
2018-02-08 22:00:00,8,22,88.0,2,3,2018,Without pedestrianization
2018-02-08 23:00:00,8,23,81.0,2,3,2018,Without pedestrianization
2018-02-09 00:00:00,9,0,101.0,2,4,2018,Without pedestrianization
2018-02-09 01:00:00,9,1,89.0,2,4,2018,Without pedestrianization
2018-02-09 02:00:00,9,2,80.0,2,4,2018,Without pedestrianization
2018-02-09 03:00:00,9,3,73.0,2,4,2018,Without pedestrianization
2018-02-09 04:00:00,9,4,63.0,2,4,2018,Without pedestrianization
2018-02-09 05:00:00,9,5,58.0,2,4,2018,Without pedestrianization
2018-02-09 06:00:00,9,6,59.0,2,4,2018,Without pedestrianization
2018-02-09 07:00:00,9,7,62.0,2,4,2018,Without pedestrianization
2018-02-09 08:00:00,9,8,76.0,2,4,2018,Without pedestrianization
2018-02-09 09:00:00,9,9,96.0,2,4,2018,Without pedestrianization
2018-02-09 10:00:00,9,10,104.0,2,4,2018,Without pedestrianization
2018-02-09 11:00:00,9,11,103.0,2,4,2018,Without pedestrianization
2018-02-09 12:00:00,9,12,104.0,2,4,2018,Without pedestrianization
2018-02-09 13:00:00,9,13,92.0,2,4,2018,Without pedestrianization
2018-02-09 14:00:00,9,14,79.0,2,4,2018,Without pedestrianization
2018-02-09 15:00:00,9,15,62.0,2,4,2018,Without pedestrianization
2018-02-09 16:00:00,9,16,48.0,2,4,2018,Without pedestrianization
2018-02-09 17:00:00,9,17,49.0,2,4,2018,Without pedestrianization
2018-02-09 18:00:00,9,18,52.0,2,4,2018,Without pedestrianization
2018-02-09 19:00:00,9,19,85.0,2,4,2018,Without pedestrianization
2018-02-09 20:00:00,9,20,101.0,2,4,2018,Without pedestrianization
2018-02-09 21:00:00,9,21,92.0,2,4,2018,Without pedestrianization
2018-02-09 22:00:00,9,22,96.0,2,4,2018,Without pedestrianization
2018-02-09 23:00:00,9,23,76.0,2,4,2018,Without pedestrianization
2018-02-10 00:00:00,10,0,64.0,2,5,2018,Without pedestrianization
2018-02-10 01:00:00,10,1,55.0,2,5,2018,Without pedestrianization
2018-02-10 02:00:00,10,2,44.0,2,5,2018,Without pedestrianization
2018-02-10 03:00:00,10,3,37.0,2,5,2018,Without pedestrianization
2018-02-10 04:00:00,10,4,31.0,2,5,2018,Without pedestrianization
2018-02-10 05:00:00,10,5,38.0,2,5,2018,Without pedestrianization
2018-02-10 06:00:00,10,6,46.0,2,5,2018,Without pedestrianization
2018-02-10 07:00:00,10,7,59.0,2,5,2018,Without pedestrianization
2018-02-10 08:00:00,10,8,69.0,2,5,2018,Without pedestrianization
2018-02-10 09:00:00,10,9,68.0,2,5,2018,Without pedestrianization
2018-02-10 10:00:00,10,10,61.0,2,5,2018,Without pedestrianization
2018-02-10 11:00:00,10,11,62.0,2,5,2018,Without pedestrianization
2018-02-10 12:00:00,10,12,52.0,2,5,2018,Without pedestrianization
2018-02-10 13:00:00,10,13,50.0,2,5,2018,Without pedestrianization
2018-02-10 14:00:00,10,14,50.0,2,5,2018,Without pedestrianization
2018-02-10 15:00:00,10,15,48.0,2,5,2018,Without pedestrianization
2018-02-10 16:00:00,10,16,53.0,2,5,2018,Without pedestrianization
2018-02-10 17:00:00,10,17,65.0,2,5,2018,Without pedestrianization
2018-02-10 18:00:00,10,18,72.0,2,5,2018,Without pedestrianization
2018-02-10 19:00:00,10,19,78.0,2,5,2018,Without pedestrianization
2018-02-10 20:00:00,10,20,74.0,2,5,2018,Without pedestrianization
2018-02-10 21:00:00,10,21,93.0,2,5,2018,Without pedestrianization
2018-02-10 22:00:00,10,22,85.0,2,5,2018,Without pedestrianization
2018-02-10 23:00:00,10,23,81.0,2,5,2018,Without pedestrianization
2018-02-11 00:00:00,11,0,77.0,2,6,2018,Without pedestrianization
2018-02-11 01:00:00,11,1,81.0,2,6,2018,Without pedestrianization
2018-02-11 02:00:00,11,2,83.0,2,6,2018,Without pedestrianization
2018-02-11 03:00:00,11,3,80.0,2,6,2018,Without pedestrianization
2018-02-11 04:00:00,11,4,71.0,2,6,2018,Without pedestrianization
2018-02-11 05:00:00,11,5,69.0,2,6,2018,Without pedestrianization
2018-02-11 06:00:00,11,6,69.0,2,6,2018,Without pedestrianization
2018-02-11 07:00:00,11,7,73.0,2,6,2018,Without pedestrianization
2018-02-11 08:00:00,11,8,68.0,2,6,2018,Without pedestrianization
2018-02-11 09:00:00,11,9,64.0,2,6,2018,Without pedestrianization
2018-02-11 10:00:00,11,10,57.0,2,6,2018,Without pedestrianization
2018-02-11 11:00:00,11,11,68.0,2,6,2018,Without pedestrianization
2018-02-11 12:00:00,11,12,61.0,2,6,2018,Without pedestrianization
2018-02-11 13:00:00,11,13,43.0,2,6,2018,Without pedestrianization
2018-02-11 14:00:00,11,14,46.0,2,6,2018,Without pedestrianization
2018-02-11 15:00:00,11,15,40.0,2,6,2018,Without pedestrianization
2018-02-11 16:00:00,11,16,41.0,2,6,2018,Without pedestrianization
2018-02-11 17:00:00,11,17,36.0,2,6,2018,Without pedestrianization
2018-02-11 18:00:00,11,18,36.0,2,6,2018,Without pedestrianization
2018-02-11 19:00:00,11,19,41.0,2,6,2018,Without pedestrianization
2018-02-11 20:00:00,11,20,48.0,2,6,2018,Without pedestrianization
2018-02-11 21:00:00,11,21,48.0,2,6,2018,Without pedestrianization
2018-02-11 22:00:00,11,22,44.0,2,6,2018,Without pedestrianization
2018-02-11 23:00:00,11,23,36.0,2,6,2018,Without pedestrianization
2018-02-12 00:00:00,12,0,31.0,2,0,2018,Without pedestrianization
2018-02-12 01:00:00,12,1,32.0,2,0,2018,Without pedestrianization
2018-02-12 02:00:00,12,2,28.0,2,0,2018,Without pedestrianization
2018-02-12 03:00:00,12,3,27.0,2,0,2018,Without pedestrianization
2018-02-12 04:00:00,12,4,31.0,2,0,2018,Without pedestrianization
2018-02-12 05:00:00,12,5,39.0,2,0,2018,Without pedestrianization
2018-02-12 06:00:00,12,6,44.0,2,0,2018,Without pedestrianization
2018-02-12 07:00:00,12,7,67.0,2,0,2018,Without pedestrianization
2018-02-12 08:00:00,12,8,78.0,2,0,2018,Without pedestrianization
2018-02-12 09:00:00,12,9,88.0,2,0,2018,Without pedestrianization
2018-02-12 10:00:00,12,10,80.0,2,0,2018,Without pedestrianization
2018-02-12 11:00:00,12,11,71.0,2,0,2018,Without pedestrianization
2018-02-12 12:00:00,12,12,65.0,2,0,2018,Without pedestrianization
2018-02-12 13:00:00,12,13,43.0,2,0,2018,Without pedestrianization
2018-02-12 14:00:00,12,14,47.0,2,0,2018,Without pedestrianization
2018-02-12 15:00:00,12,15,53.0,2,0,2018,Without pedestrianization
2018-02-12 16:00:00,12,16,50.0,2,0,2018,Without pedestrianization
2018-02-12 17:00:00,12,17,53.0,2,0,2018,Without pedestrianization
2018-02-12 18:00:00,12,18,62.0,2,0,2018,Without pedestrianization
2018-02-12 19:00:00,12,19,74.0,2,0,2018,Without pedestrianization
2018-02-12 20:00:00,12,20,70.0,2,0,2018,Without pedestrianization
2018-02-12 21:00:00,12,21,81.0,2,0,2018,Without pedestrianization
2018-02-12 22:00:00,12,22,84.0,2,0,2018,Without pedestrianization
2018-02-12 23:00:00,12,23,59.0,2,0,2018,Without pedestrianization
2018-02-13 00:00:00,13,0,48.0,2,1,2018,Without pedestrianization
2018-02-13 01:00:00,13,1,48.0,2,1,2018,Without pedestrianization
2018-02-13 02:00:00,13,2,39.0,2,1,2018,Without pedestrianization
2018-02-13 03:00:00,13,3,30.0,2,1,2018,Without pedestrianization
2018-02-13 04:00:00,13,4,28.0,2,1,2018,Without pedestrianization
2018-02-13 05:00:00,13,5,32.0,2,1,2018,Without pedestrianization
2018-02-13 06:00:00,13,6,44.0,2,1,2018,Without pedestrianization
2018-02-13 07:00:00,13,7,75.0,2,1,2018,Without pedestrianization
2018-02-13 08:00:00,13,8,90.0,2,1,2018,Without pedestrianization
2018-02-13 09:00:00,13,9,97.0,2,1,2018,Without pedestrianization
2018-02-13 10:00:00,13,10,97.0,2,1,2018,Without pedestrianization
2018-02-13 11:00:00,13,11,71.0,2,1,2018,Without pedestrianization
2018-02-13 12:00:00,13,12,45.0,2,1,2018,Without pedestrianization
2018-02-13 13:00:00,13,13,41.0,2,1,2018,Without pedestrianization
2018-02-13 14:00:00,13,14,40.0,2,1,2018,Without pedestrianization
2018-02-13 15:00:00,13,15,38.0,2,1,2018,Without pedestrianization
2018-02-13 16:00:00,13,16,40.0,2,1,2018,Without pedestrianization
2018-02-13 17:00:00,13,17,45.0,2,1,2018,Without pedestrianization
2018-02-13 18:00:00,13,18,43.0,2,1,2018,Without pedestrianization
2018-02-13 19:00:00,13,19,41.0,2,1,2018,Without pedestrianization
2018-02-13 20:00:00,13,20,41.0,2,1,2018,Without pedestrianization
2018-02-13 21:00:00,13,21,39.0,2,1,2018,Without pedestrianization
2018-02-13 22:00:00,13,22,34.0,2,1,2018,Without pedestrianization
2018-02-13 23:00:00,13,23,28.0,2,1,2018,Without pedestrianization
2018-02-14 00:00:00,14,0,26.0,2,2,2018,Without pedestrianization
2018-02-14 01:00:00,14,1,25.0,2,2,2018,Without pedestrianization
2018-02-14 02:00:00,14,2,20.0,2,2,2018,Without pedestrianization
2018-02-14 03:00:00,14,3,19.0,2,2,2018,Without pedestrianization
2018-02-14 04:00:00,14,4,25.0,2,2,2018,Without pedestrianization
2018-02-14 05:00:00,14,5,21.0,2,2,2018,Without pedestrianization
2018-02-14 06:00:00,14,6,25.0,2,2,2018,Without pedestrianization
2018-02-14 07:00:00,14,7,40.0,2,2,2018,Without pedestrianization
2018-02-14 08:00:00,14,8,52.0,2,2,2018,Without pedestrianization
2018-02-14 09:00:00,14,9,52.0,2,2,2018,Without pedestrianization
2018-02-14 10:00:00,14,10,50.0,2,2,2018,Without pedestrianization
2018-02-14 11:00:00,14,11,43.0,2,2,2018,Without pedestrianization
2018-02-14 12:00:00,14,12,41.0,2,2,2018,Without pedestrianization
2018-02-14 13:00:00,14,13,41.0,2,2,2018,Without pedestrianization
2018-02-14 14:00:00,14,14,40.0,2,2,2018,Without pedestrianization
2018-02-14 15:00:00,14,15,37.0,2,2,2018,Without pedestrianization
2018-02-14 16:00:00,14,16,33.0,2,2,2018,Without pedestrianization
2018-02-14 17:00:00,14,17,37.0,2,2,2018,Without pedestrianization
2018-02-14 18:00:00,14,18,40.0,2,2,2018,Without pedestrianization
2018-02-14 19:00:00,14,19,45.0,2,2,2018,Without pedestrianization
2018-02-14 20:00:00,14,20,43.0,2,2,2018,Without pedestrianization
2018-02-14 21:00:00,14,21,42.0,2,2,2018,Without pedestrianization
2018-02-14 22:00:00,14,22,36.0,2,2,2018,Without pedestrianization
2018-02-14 23:00:00,14,23,38.0,2,2,2018,Without pedestrianization
2018-02-15 00:00:00,15,0,35.0,2,3,2018,Without pedestrianization
2018-02-15 01:00:00,15,1,34.0,2,3,2018,Without pedestrianization
2018-02-15 02:00:00,15,2,30.0,2,3,2018,Without pedestrianization
2018-02-15 03:00:00,15,3,27.0,2,3,2018,Without pedestrianization
2018-02-15 04:00:00,15,4,26.0,2,3,2018,Without pedestrianization
2018-02-15 05:00:00,15,5,36.0,2,3,2018,Without pedestrianization
2018-02-15 06:00:00,15,6,39.0,2,3,2018,Without pedestrianization
2018-02-15 07:00:00,15,7,39.0,2,3,2018,Without pedestrianization
2018-02-15 08:00:00,15,8,59.0,2,3,2018,Without pedestrianization
2018-02-15 09:00:00,15,9,54.0,2,3,2018,Without pedestrianization
2018-02-15 10:00:00,15,10,51.0,2,3,2018,Without pedestrianization
2018-02-15 11:00:00,15,11,59.0,2,3,2018,Without pedestrianization
2018-02-15 12:00:00,15,12,67.0,2,3,2018,Without pedestrianization
2018-02-15 13:00:00,15,13,61.0,2,3,2018,Without pedestrianization
2018-02-15 14:00:00,15,14,54.0,2,3,2018,Without pedestrianization
2018-02-15 15:00:00,15,15,47.0,2,3,2018,Without pedestrianization
2018-02-15 16:00:00,15,16,50.0,2,3,2018,Without pedestrianization
2018-02-15 17:00:00,15,17,63.0,2,3,2018,Without pedestrianization
2018-02-15 18:00:00,15,18,66.0,2,3,2018,Without pedestrianization
2018-02-15 19:00:00,15,19,74.0,2,3,2018,Without pedestrianization
2018-02-15 20:00:00,15,20,81.0,2,3,2018,Without pedestrianization
2018-02-15 21:00:00,15,21,84.0,2,3,2018,Without pedestrianization
2018-02-15 22:00:00,15,22,84.0,2,3,2018,Without pedestrianization
2018-02-15 23:00:00,15,23,71.0,2,3,2018,Without pedestrianization
2018-02-16 00:00:00,16,0,52.0,2,4,2018,Without pedestrianization
2018-02-16 01:00:00,16,1,47.0,2,4,2018,Without pedestrianization
2018-02-16 02:00:00,16,2,38.0,2,4,2018,Without pedestrianization
2018-02-16 03:00:00,16,3,38.0,2,4,2018,Without pedestrianization
2018-02-16 04:00:00,16,4,39.0,2,4,2018,Without pedestrianization
2018-02-16 05:00:00,16,5,39.0,2,4,2018,Without pedestrianization
2018-02-16 06:00:00,16,6,41.0,2,4,2018,Without pedestrianization
2018-02-16 07:00:00,16,7,45.0,2,4,2018,Without pedestrianization
2018-02-16 08:00:00,16,8,50.0,2,4,2018,Without pedestrianization
2018-02-16 09:00:00,16,9,53.0,2,4,2018,Without pedestrianization
2018-02-16 10:00:00,16,10,60.0,2,4,2018,Without pedestrianization
2018-02-16 11:00:00,16,11,65.0,2,4,2018,Without pedestrianization
2018-02-16 12:00:00,16,12,57.0,2,4,2018,Without pedestrianization
2018-02-16 13:00:00,16,13,60.0,2,4,2018,Without pedestrianization
2018-02-16 14:00:00,16,14,65.0,2,4,2018,Without pedestrianization
2018-02-16 15:00:00,16,15,71.0,2,4,2018,Without pedestrianization
2018-02-16 16:00:00,16,16,68.0,2,4,2018,Without pedestrianization
2018-02-16 17:00:00,16,17,60.0,2,4,2018,Without pedestrianization
2018-02-16 18:00:00,16,18,55.0,2,4,2018,Without pedestrianization
2018-02-16 19:00:00,16,19,62.0,2,4,2018,Without pedestrianization
2018-02-16 20:00:00,16,20,64.0,2,4,2018,Without pedestrianization
2018-02-16 21:00:00,16,21,69.0,2,4,2018,Without pedestrianization
2018-02-16 22:00:00,16,22,68.0,2,4,2018,Without pedestrianization
2018-02-16 23:00:00,16,23,69.0,2,4,2018,Without pedestrianization
2018-02-17 00:00:00,17,0,66.0,2,5,2018,Without pedestrianization
2018-02-17 01:00:00,17,1,62.0,2,5,2018,Without pedestrianization
2018-02-17 02:00:00,17,2,55.0,2,5,2018,Without pedestrianization
2018-02-17 03:00:00,17,3,51.0,2,5,2018,Without pedestrianization
2018-02-17 04:00:00,17,4,50.0,2,5,2018,Without pedestrianization
2018-02-17 05:00:00,17,5,50.0,2,5,2018,Without pedestrianization
2018-02-17 06:00:00,17,6,48.0,2,5,2018,Without pedestrianization
2018-02-17 07:00:00,17,7,42.0,2,5,2018,Without pedestrianization
2018-02-17 08:00:00,17,8,45.0,2,5,2018,Without pedestrianization
2018-02-17 09:00:00,17,9,52.0,2,5,2018,Without pedestrianization
2018-02-17 10:00:00,17,10,53.0,2,5,2018,Without pedestrianization
2018-02-17 11:00:00,17,11,54.0,2,5,2018,Without pedestrianization
2018-02-17 12:00:00,17,12,51.0,2,5,2018,Without pedestrianization
2018-02-17 13:00:00,17,13,50.0,2,5,2018,Without pedestrianization
2018-02-17 14:00:00,17,14,42.0,2,5,2018,Without pedestrianization
2018-02-17 15:00:00,17,15,39.0,2,5,2018,Without pedestrianization
2018-02-17 16:00:00,17,16,52.0,2,5,2018,Without pedestrianization
2018-02-17 17:00:00,17,17,48.0,2,5,2018,Without pedestrianization
2018-02-17 18:00:00,17,18,47.0,2,5,2018,Without pedestrianization
2018-02-17 19:00:00,17,19,49.0,2,5,2018,Without pedestrianization
2018-02-17 20:00:00,17,20,56.0,2,5,2018,Without pedestrianization
2018-02-17 21:00:00,17,21,65.0,2,5,2018,Without pedestrianization
2018-02-17 22:00:00,17,22,62.0,2,5,2018,Without pedestrianization
2018-02-17 23:00:00,17,23,46.0,2,5,2018,Without pedestrianization
2018-02-18 00:00:00,18,0,44.0,2,6,2018,Without pedestrianization
2018-02-18 01:00:00,18,1,46.0,2,6,2018,Without pedestrianization
2018-02-18 02:00:00,18,2,40.0,2,6,2018,Without pedestrianization
2018-02-18 03:00:00,18,3,46.0,2,6,2018,Without pedestrianization
2018-02-18 04:00:00,18,4,39.0,2,6,2018,Without pedestrianization
2018-02-18 05:00:00,18,5,43.0,2,6,2018,Without pedestrianization
2018-02-18 06:00:00,18,6,46.0,2,6,2018,Without pedestrianization
2018-02-18 07:00:00,18,7,56.0,2,6,2018,Without pedestrianization
2018-02-18 08:00:00,18,8,58.0,2,6,2018,Without pedestrianization
2018-02-18 09:00:00,18,9,48.0,2,6,2018,Without pedestrianization
2018-02-18 10:00:00,18,10,44.0,2,6,2018,Without pedestrianization
2018-02-18 11:00:00,18,11,46.0,2,6,2018,Without pedestrianization
2018-02-18 12:00:00,18,12,47.0,2,6,2018,Without pedestrianization
2018-02-18 13:00:00,18,13,45.0,2,6,2018,Without pedestrianization
2018-02-18 14:00:00,18,14,44.0,2,6,2018,Without pedestrianization
2018-02-18 15:00:00,18,15,39.0,2,6,2018,Without pedestrianization
2018-02-18 16:00:00,18,16,44.0,2,6,2018,Without pedestrianization
2018-02-18 17:00:00,18,17,50.0,2,6,2018,Without pedestrianization
2018-02-18 18:00:00,18,18,57.0,2,6,2018,Without pedestrianization
2018-02-18 19:00:00,18,19,57.0,2,6,2018,Without pedestrianization
2018-02-18 20:00:00,18,20,55.0,2,6,2018,Without pedestrianization
2018-02-18 21:00:00,18,21,54.0,2,6,2018,Without pedestrianization
2018-02-18 22:00:00,18,22,50.0,2,6,2018,Without pedestrianization
2018-02-18 23:00:00,18,23,48.0,2,6,2018,Without pedestrianization
2018-02-19 00:00:00,19,0,46.0,2,0,2018,Without pedestrianization
2018-02-19 01:00:00,19,1,49.0,2,0,2018,Without pedestrianization
2018-02-19 02:00:00,19,2,39.0,2,0,2018,Without pedestrianization
2018-02-19 03:00:00,19,3,35.0,2,0,2018,Without pedestrianization
2018-02-19 04:00:00,19,4,47.0,2,0,2018,Without pedestrianization
2018-02-19 05:00:00,19,5,40.0,2,0,2018,Without pedestrianization
2018-02-19 06:00:00,19,6,48.0,2,0,2018,Without pedestrianization
2018-02-19 07:00:00,19,7,69.0,2,0,2018,Without pedestrianization
2018-02-19 08:00:00,19,8,82.0,2,0,2018,Without pedestrianization
2018-02-19 09:00:00,19,9,81.0,2,0,2018,Without pedestrianization
2018-02-19 10:00:00,19,10,73.0,2,0,2018,Without pedestrianization
2018-02-19 11:00:00,19,11,65.0,2,0,2018,Without pedestrianization
2018-02-19 12:00:00,19,12,61.0,2,0,2018,Without pedestrianization
2018-02-19 13:00:00,19,13,61.0,2,0,2018,Without pedestrianization
2018-02-19 14:00:00,19,14,58.0,2,0,2018,Without pedestrianization
2018-02-19 15:00:00,19,15,51.0,2,0,2018,Without pedestrianization
2018-02-19 16:00:00,19,16,51.0,2,0,2018,Without pedestrianization
2018-02-19 17:00:00,19,17,60.0,2,0,2018,Without pedestrianization
2018-02-19 18:00:00,19,18,57.0,2,0,2018,Without pedestrianization
2018-02-19 19:00:00,19,19,63.0,2,0,2018,Without pedestrianization
2018-02-19 20:00:00,19,20,65.0,2,0,2018,Without pedestrianization
2018-02-19 21:00:00,19,21,63.0,2,0,2018,Without pedestrianization
2018-02-19 22:00:00,19,22,58.0,2,0,2018,Without pedestrianization
2018-02-19 23:00:00,19,23,49.0,2,0,2018,Without pedestrianization
2018-02-20 00:00:00,20,0,49.0,2,1,2018,Without pedestrianization
2018-02-20 01:00:00,20,1,51.0,2,1,2018,Without pedestrianization
2018-02-20 02:00:00,20,2,50.0,2,1,2018,Without pedestrianization
2018-02-20 03:00:00,20,3,40.0,2,1,2018,Without pedestrianization
2018-02-20 04:00:00,20,4,42.0,2,1,2018,Without pedestrianization
2018-02-20 05:00:00,20,5,52.0,2,1,2018,Without pedestrianization
2018-02-20 06:00:00,20,6,50.0,2,1,2018,Without pedestrianization
2018-02-20 07:00:00,20,7,72.0,2,1,2018,Without pedestrianization
2018-02-20 08:00:00,20,8,92.0,2,1,2018,Without pedestrianization
2018-02-20 09:00:00,20,9,89.0,2,1,2018,Without pedestrianization
2018-02-20 10:00:00,20,10,80.0,2,1,2018,Without pedestrianization
2018-02-20 11:00:00,20,11,65.0,2,1,2018,Without pedestrianization
2018-02-20 12:00:00,20,12,66.0,2,1,2018,Without pedestrianization
2018-02-20 13:00:00,20,13,64.0,2,1,2018,Without pedestrianization
2018-02-20 14:00:00,20,14,59.0,2,1,2018,Without pedestrianization
2018-02-20 15:00:00,20,15,58.0,2,1,2018,Without pedestrianization
2018-02-20 16:00:00,20,16,55.0,2,1,2018,Without pedestrianization
2018-02-20 17:00:00,20,17,59.0,2,1,2018,Without pedestrianization
2018-02-20 18:00:00,20,18,64.0,2,1,2018,Without pedestrianization
2018-02-20 19:00:00,20,19,67.0,2,1,2018,Without pedestrianization
2018-02-20 20:00:00,20,20,66.0,2,1,2018,Without pedestrianization
2018-02-20 21:00:00,20,21,66.0,2,1,2018,Without pedestrianization
2018-02-20 22:00:00,20,22,61.0,2,1,2018,Without pedestrianization
2018-02-20 23:00:00,20,23,67.0,2,1,2018,Without pedestrianization
2018-02-21 00:00:00,21,0,53.0,2,2,2018,Without pedestrianization
2018-02-21 01:00:00,21,1,59.0,2,2,2018,Without pedestrianization
2018-02-21 02:00:00,21,2,58.0,2,2,2018,Without pedestrianization
2018-02-21 03:00:00,21,3,59.0,2,2,2018,Without pedestrianization
2018-02-21 04:00:00,21,4,45.0,2,2,2018,Without pedestrianization
2018-02-21 05:00:00,21,5,46.0,2,2,2018,Without pedestrianization
2018-02-21 06:00:00,21,6,41.0,2,2,2018,Without pedestrianization
2018-02-21 07:00:00,21,7,49.0,2,2,2018,Without pedestrianization
2018-02-21 08:00:00,21,8,60.0,2,2,2018,Without pedestrianization
2018-02-21 09:00:00,21,9,56.0,2,2,2018,Without pedestrianization
2018-02-21 10:00:00,21,10,60.0,2,2,2018,Without pedestrianization
